"path_id"	"full_path_length"	"testable_path_length"	"aberrational_genes"	"proportion_aberrational"	"proportion_of_cohort_w_aberrational_gene_in_path"	"Num_patient_with_aberrational_gene_.s._in_path"	"count_of_aberrational_genes_in_path_cross_cohort"	"max_in_one_gene"	"min_in_one_gene"	"hyperg_p_value"	"hyperg_p_w_FDR"
"Neurotransmitter Clearance In The Synaptic Cleft"	"Neurotransmitter Clearance In The Synaptic Cleft"	8	8	1	0.125	0.0350877192982456	2	2	2	0	0.565199452651599	1
"O2/CO2 exchange in erythrocytes"	"O2/CO2 exchange in erythrocytes"	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"Orexin and neuropeptides FF and QRFP bind to their respective receptors"	"Orexin and neuropeptides FF and QRFP bind to their respective receptors"	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"Packaging of Eight RNA Segments"	"Packaging of Eight RNA Segments"	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"Pyrimidine metabolism"	"Pyrimidine metabolism"	24	24	3	0.125	0.0350877192982456	2	3	1	0	0.819698168847569	1
"Relaxin receptors"	"Relaxin receptors"	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"Release"	"Release"	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"Synthesis of diphthamide-EEF2"	"Synthesis of diphthamide-EEF2"	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"TRAF6 mediated NF-kB activation"	"TRAF6 mediated NF-kB activation"	24	24	3	0.125	0.087719298245614	5	5	2	0	0.819698168847569	1
"Toxicity of botulinum toxin type B (BoNT/B)"	"Toxicity of botulinum toxin type B (BoNT/B)"	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"Uncoating of the Influenza Virion"	"Uncoating of the Influenza Virion"	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"VEGF binds to VEGFR leading to receptor dimerization"	"VEGF binds to VEGFR leading to receptor dimerization"	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"VEGF ligand-receptor interactions"	"VEGF ligand-receptor interactions"	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"Vitamin C (ascorbate) metabolism"	"Vitamin C (ascorbate) metabolism"	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"p53-Dependent G1 DNA Damage Response"	"p53-Dependent G1 DNA Damage Response"	57	57	7	0.12280701754386	0.12280701754386	7	7	1	0	0.95999459124755	1
"p53-Dependent G1/S DNA damage checkpoint"	"p53-Dependent G1/S DNA damage checkpoint"	57	57	7	0.12280701754386	0.12280701754386	7	7	1	0	0.95999459124755	1
"Cross-presentation of soluble exogenous antigens (endosomes)"	"Cross-presentation of soluble exogenous antigens (endosomes)"	49	49	6	0.122448979591837	0.105263157894737	6	6	1	0	0.94480813183439	1
"deactivation of the beta-catenin transactivating complex"	"deactivation of the beta-catenin transactivating complex"	33	33	4	0.121212121212121	0.192982456140351	11	11	8	0	0.891728950177717	1
"CDT1 association with the CDC6:ORC:origin complex"	"CDT1 association with the CDC6:ORC:origin complex"	58	58	7	0.120689655172414	0.12280701754386	7	7	1	0	0.965162605509994	1
"Hh ligand biogenesis disease"	"Hh ligand biogenesis disease"	58	58	7	0.120689655172414	0.105263157894737	6	7	1	0	0.965162605509994	1
"CDK-mediated phosphorylation and removal of Cdc6"	"CDK-mediated phosphorylation and removal of Cdc6"	50	50	6	0.12	0.105263157894737	6	6	1	0	0.952029991625701	1
"Ubiquitin-dependent degradation of Cyclin D"	"Ubiquitin-dependent degradation of Cyclin D"	50	50	6	0.12	0.105263157894737	6	6	1	0	0.952029991625701	1
"Ubiquitin-dependent degradation of Cyclin D1"	"Ubiquitin-dependent degradation of Cyclin D1"	50	50	6	0.12	0.105263157894737	6	6	1	0	0.952029991625701	1
"Amine ligand-binding receptors"	"Amine ligand-binding receptors"	42	42	5	0.119047619047619	0.0701754385964912	4	5	1	0	0.933399814747258	1
"Binding and Uptake of Ligands by Scavenger Receptors"	"Binding and Uptake of Ligands by Scavenger Receptors"	76	76	9	0.118421052631579	0.210526315789474	12	14	3	0	0.985814648922773	1
"Activated point mutants of FGFR2"	"Activated point mutants of FGFR2"	17	17	2	0.117647058823529	0.0350877192982456	2	2	1	0	0.769260894218824	1
"Beta-catenin phosphorylation cascade"	"Beta-catenin phosphorylation cascade"	17	17	2	0.117647058823529	0.0350877192982456	2	2	1	0	0.769260894218824	1
"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	17	17	2	0.117647058823529	0.0350877192982456	2	2	1	0	0.769260894218824	1
"FGFR2 ligand binding and activation"	"FGFR2 ligand binding and activation"	17	17	2	0.117647058823529	0.0350877192982456	2	2	1	0	0.769260894218824	1
"G1/S-Specific Transcription"	"G1/S-Specific Transcription"	17	17	2	0.117647058823529	0.0350877192982456	2	2	1	0	0.769260894218824	1
"Latent infection of Homo sapiens with Mycobacterium tuberculosis"	"Latent infection of Homo sapiens with Mycobacterium tuberculosis"	68	68	8	0.117647058823529	0.12280701754386	7	9	2	0	0.980733917820923	1
"Signaling by FGFR2 mutants"	"Signaling by FGFR2 mutants"	17	17	2	0.117647058823529	0.0350877192982456	2	2	1	0	0.769260894218824	1
"Synthesis, secretion, and deacylation of Ghrelin"	"Synthesis, secretion, and deacylation of Ghrelin"	17	17	2	0.117647058823529	0.0526315789473684	3	3	2	0	0.769260894218824	1
"G1/S DNA Damage Checkpoints"	"G1/S DNA Damage Checkpoints"	60	60	7	0.116666666666667	0.12280701754386	7	7	1	0	0.973726806334315	1
"Prefoldin mediated transfer of substrate  to CCT/TriC"	"Prefoldin mediated transfer of substrate  to CCT/TriC"	26	26	3	0.115384615384615	0.0526315789473684	3	3	1	0	0.866321233740982	1
"Ubiquitin Mediated Degradation of Phosphorylated Cdc25A"	"Ubiquitin Mediated Degradation of Phosphorylated Cdc25A"	52	52	6	0.115384615384615	0.105263157894737	6	6	1	0	0.963984412663305	1
"Vpu mediated degradation of CD4"	"Vpu mediated degradation of CD4"	52	52	6	0.115384615384615	0.105263157894737	6	6	1	0	0.963984412663305	1
"p53-Independent DNA Damage Response"	"p53-Independent DNA Damage Response"	52	52	6	0.115384615384615	0.105263157894737	6	6	1	0	0.963984412663305	1
"p53-Independent G1/S DNA damage checkpoint"	"p53-Independent G1/S DNA damage checkpoint"	52	52	6	0.115384615384615	0.105263157894737	6	6	1	0	0.963984412663305	1
"Class B/2 (Secretin family receptors)"	"Class B/2 (Secretin family receptors)"	87	87	10	0.114942528735632	0.175438596491228	10	12	2	0	0.993117100423148	1
"Regulation of HSF1-mediated heat shock response"	"Regulation of HSF1-mediated heat shock response"	35	35	4	0.114285714285714	0.12280701754386	7	7	3	0	0.919406683254122	1
"Base-Excision Repair, AP Site Formation"	"Base-Excision Repair, AP Site Formation"	9	9	1	0.111111111111111	0.0175438596491228	1	1	1	0	0.633255891261881	1
"Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding"	"Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding"	27	27	3	0.111111111111111	0.0526315789473684	3	3	1	0	0.885474315450115	1
"Crosslinking of collagen fibrils"	"Crosslinking of collagen fibrils"	9	9	1	0.111111111111111	0.0175438596491228	1	1	1	0	0.633255891261881	1
"Formation of ATP by chemiosmotic coupling"	"Formation of ATP by chemiosmotic coupling"	18	18	2	0.111111111111111	0.0350877192982456	2	2	1	0	0.8033198264426	1
"Formyl peptide receptors bind formyl peptides and many other ligands"	"Formyl peptide receptors bind formyl peptides and many other ligands"	9	9	1	0.111111111111111	0.0175438596491228	1	1	1	0	0.633255891261881	1
"G2/M DNA damage checkpoint"	"G2/M DNA damage checkpoint"	9	9	1	0.111111111111111	0.0175438596491228	1	1	1	0	0.633255891261881	1
"Lysosphingolipid and LPA receptors"	"Lysosphingolipid and LPA receptors"	9	9	1	0.111111111111111	0.0175438596491228	1	1	1	0	0.633255891261881	1
"Mitochondrial iron-sulfur cluster biogenesis"	"Mitochondrial iron-sulfur cluster biogenesis"	9	9	1	0.111111111111111	0.0350877192982456	2	2	2	0	0.633255891261881	1
"Protein folding"	"Protein folding"	54	54	6	0.111111111111111	0.140350877192982	8	9	3	0	0.973168890934585	1
"Pyrimidine salvage reactions"	"Pyrimidine salvage reactions"	9	9	1	0.111111111111111	0.0175438596491228	1	1	1	0	0.633255891261881	1
"Retinoid cycle disease events"	"Retinoid cycle disease events"	9	9	1	0.111111111111111	0.0175438596491228	1	1	1	0	0.633255891261881	1
"Tolerance by Mtb to nitric oxide produced by macrophages"	"Tolerance by Mtb to nitric oxide produced by macrophages"	9	9	1	0.111111111111111	0.0175438596491228	1	1	1	0	0.633255891261881	1
"Transport of nucleotide sugars"	"Transport of nucleotide sugars"	9	9	1	0.111111111111111	0.0175438596491228	1	1	1	0	0.633255891261881	1
"Chemokine receptors bind chemokines"	"Chemokine receptors bind chemokines"	55	55	6	0.109090909090909	0.12280701754386	7	7	2	0	0.976905257386491	1
"The citric acid (TCA) cycle and respiratory electron transport"	"The citric acid (TCA) cycle and respiratory electron transport"	147	147	16	0.108843537414966	0.245614035087719	14	18	2	0	0.999783689912531	1
"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"	"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"	111	111	12	0.108108108108108	0.228070175438596	13	14	3	0	0.998795292703898	1
"Endosomal Sorting Complex Required For Transport (ESCRT)"	"Endosomal Sorting Complex Required For Transport (ESCRT)"	28	28	3	0.107142857142857	0.0526315789473684	3	3	1	0	0.902187293541978	1
"RNA Polymerase I Chain Elongation"	"RNA Polymerase I Chain Elongation"	56	56	6	0.107142857142857	0.105263157894737	6	6	1	0	0.980156400657029	1
"Complement cascade"	"Complement cascade"	75	75	8	0.106666666666667	0.140350877192982	8	11	3	0	0.993075924990552	1
"FCERI mediated NF-kB activation"	"FCERI mediated NF-kB activation"	57	57	6	0.105263157894737	0.12280701754386	7	8	2	0	0.982979053974356	1
"Gap junction assembly"	"Gap junction assembly"	19	19	2	0.105263157894737	0.0350877192982456	2	2	1	0	0.833044778554491	1
"Glucuronidation"	"Glucuronidation"	19	19	2	0.105263157894737	0.0350877192982456	2	2	1	0	0.833044778554491	1
"Autodegradation of Cdh1 by Cdh1:APC/C"	"Autodegradation of Cdh1 by Cdh1:APC/C"	60	60	6	0.1	0.087719298245614	5	6	1	0	0.98936284194475	1
"Calcitonin-like ligand receptors"	"Calcitonin-like ligand receptors"	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"Creatine metabolism"	"Creatine metabolism"	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"Displacement of DNA glycosylase by  APE1"	"Displacement of DNA glycosylase by  APE1"	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"Dual incision reaction in GG-NER"	"Dual incision reaction in GG-NER"	20	20	2	0.1	0.0350877192982456	2	2	1	0	0.858816709887321	1
"E2F-enabled inhibition of pre-replication complex formation"	"E2F-enabled inhibition of pre-replication complex formation"	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"FCGR activation"	"FCGR activation"	50	50	5	0.1	0.0701754385964912	4	5	1	0	0.980339111779701	1
"Formation of incision complex in GG-NER"	"Formation of incision complex in GG-NER"	20	20	2	0.1	0.0350877192982456	2	2	1	0	0.858816709887321	1
"Formation of tubulin folding intermediates by CCT/TriC"	"Formation of tubulin folding intermediates by CCT/TriC"	20	20	2	0.1	0.0350877192982456	2	2	1	0	0.858816709887321	1
"Glycoprotein hormones"	"Glycoprotein hormones"	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"IRAK1 recruits IKK complex"	"IRAK1 recruits IKK complex"	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation"	"IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation"	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"Methylation"	"Methylation"	10	10	1	0.1	0.0350877192982456	2	2	2	0	0.692662411884271	1
"N-glycan antennae elongation in the medial/trans-Golgi"	"N-glycan antennae elongation in the medial/trans-Golgi"	20	20	2	0.1	0.0350877192982456	2	2	1	0	0.858816709887321	1
"Nef Mediated CD4 Down-regulation"	"Nef Mediated CD4 Down-regulation"	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"Regulation of signaling by NODAL"	"Regulation of signaling by NODAL"	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"Regulation of the Fanconi anemia pathway"	"Regulation of the Fanconi anemia pathway"	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"Virus Assembly and Release"	"Virus Assembly and Release"	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"Assembly Of The HIV Virion"	"Assembly Of The HIV Virion"	21	21	2	0.0952380952380952	0.0350877192982456	2	2	1	0	0.881029805346968	1
"Peroxisomal lipid metabolism"	"Peroxisomal lipid metabolism"	21	21	2	0.0952380952380952	0.0350877192982456	2	2	1	0	0.881029805346968	1
"RA biosynthesis pathway"	"RA biosynthesis pathway"	21	21	2	0.0952380952380952	0.0350877192982456	2	2	1	0	0.881029805346968	1
"CDC6 association with the ORC:origin complex"	"CDC6 association with the ORC:origin complex"	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"CYP2E1 reactions"	"CYP2E1 reactions"	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"FGFR1c ligand binding and activation"	"FGFR1c ligand binding and activation"	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"Glutathione conjugation"	"Glutathione conjugation"	33	33	3	0.0909090909090909	0.0526315789473684	3	3	1	0	0.957332744460258	1
"Hormone ligand-binding receptors"	"Hormone ligand-binding receptors"	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"Ribosomal scanning and start codon recognition"	"Ribosomal scanning and start codon recognition"	55	55	5	0.0909090909090909	0.087719298245614	5	6	2	0	0.99135987089447	1
"Signaling by activated point mutants of FGFR1"	"Signaling by activated point mutants of FGFR1"	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"Translation initiation complex formation"	"Translation initiation complex formation"	55	55	5	0.0909090909090909	0.087719298245614	5	6	2	0	0.99135987089447	1
"Tryptophan catabolism"	"Tryptophan catabolism"	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"alpha-linolenic (omega3) and linoleic (omega6) acid metabolism"	"alpha-linolenic (omega3) and linoleic (omega6) acid metabolism"	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"alpha-linolenic acid (ALA) metabolism"	"alpha-linolenic acid (ALA) metabolism"	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"mRNA decay by 3' to 5' exoribonuclease"	"mRNA decay by 3' to 5' exoribonuclease"	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"	"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"	56	56	5	0.0892857142857143	0.087719298245614	5	6	2	0	0.992704287322963	1
"Sulfur amino acid metabolism"	"Sulfur amino acid metabolism"	23	23	2	0.0869565217391304	0.0526315789473684	3	3	2	0	0.916323034132296	1
"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	106	106	9	0.0849056603773585	0.140350877192982	8	12	2	0	0.999873506770583	1
"Nonsense-Mediated Decay (NMD)"	"Nonsense-Mediated Decay (NMD)"	106	106	9	0.0849056603773585	0.140350877192982	8	12	2	0	0.999873506770583	1
"Beta defensins"	"Beta defensins"	36	36	3	0.0833333333333333	0.0526315789473684	3	3	1	0	0.974777464625926	1
"Formation of the ternary complex, and subsequently, the 43S complex"	"Formation of the ternary complex, and subsequently, the 43S complex"	48	48	4	0.0833333333333333	0.0701754385964912	4	4	1	0	0.990507136455844	1
"Membrane binding and targetting of GAG proteins"	"Membrane binding and targetting of GAG proteins"	12	12	1	0.0833333333333333	0.0175438596491228	1	1	1	0	0.787584145800117	1
"NOTCH2 intracellular domain regulates transcription"	"NOTCH2 intracellular domain regulates transcription"	12	12	1	0.0833333333333333	0.140350877192982	8	8	8	0	0.787584145800117	1
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."	"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."	108	108	9	0.0833333333333333	0.140350877192982	8	11	2	0	0.999910482066747	1
"Serotonin receptors"	"Serotonin receptors"	12	12	1	0.0833333333333333	0.0175438596491228	1	1	1	0	0.787584145800117	1
"Synthesis And Processing Of GAG, GAGPOL Polyproteins"	"Synthesis And Processing Of GAG, GAGPOL Polyproteins"	12	12	1	0.0833333333333333	0.0175438596491228	1	1	1	0	0.787584145800117	1
"Synthesis of PE"	"Synthesis of PE"	12	12	1	0.0833333333333333	0.0175438596491228	1	1	1	0	0.787584145800117	1
"Vitamin B5 (pantothenate) metabolism"	"Vitamin B5 (pantothenate) metabolism"	12	12	1	0.0833333333333333	0.0175438596491228	1	1	1	0	0.787584145800117	1
"Generation of second messenger molecules"	"Generation of second messenger molecules"	37	37	3	0.0810810810810811	0.0526315789473684	3	3	1	0	0.978915993646665	1
"Translation"	"Translation"	148	148	12	0.0810810810810811	0.175438596491228	10	14	2	0	0.999997124206864	1
"Respiratory electron transport"	"Respiratory electron transport"	87	87	7	0.0804597701149425	0.105263157894737	6	9	2	0	0.999666740612648	1
"Post-translational modification: synthesis of GPI-anchored proteins"	"Post-translational modification: synthesis of GPI-anchored proteins"	25	25	2	0.08	0.0350877192982456	2	2	1	0	0.94180591868427	1
"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	89	89	7	0.0786516853932584	0.087719298245614	5	8	2	0	0.999766496377453	1
"2-LTR circle formation"	"2-LTR circle formation"	13	13	1	0.0769230769230769	0.0175438596491228	1	1	1	0	0.824576435263161	1
"AKT phosphorylates targets in the cytosol"	"AKT phosphorylates targets in the cytosol"	13	13	1	0.0769230769230769	0.0175438596491228	1	1	1	0	0.824576435263161	1
"FGFR2c ligand binding and activation"	"FGFR2c ligand binding and activation"	13	13	1	0.0769230769230769	0.0175438596491228	1	1	1	0	0.824576435263161	1
"Initiation of Nuclear Envelope Reformation"	"Initiation of Nuclear Envelope Reformation"	13	13	1	0.0769230769230769	0.0175438596491228	1	1	1	0	0.824576435263161	1
