"path_id"	"full_path_length"	"testable_path_length"	"aberrational_genes"	"proportion_aberrational"	"proportion_of_cohort_w_aberrational_gene_in_path"	"Num_patient_with_aberrational_gene_.s._in_path"	"count_of_aberrational_genes_in_path_cross_cohort"	"max_in_one_gene"	"min_in_one_gene"	"hyperg_p_value"	"hyperg_p_w_FDR"
"Inositol transporters"	"Inositol transporters"	7	7	5	0.714285714285714	0.027027027027027	8	10	2	0	0.775467491091488	1
"Interleukin-1 processing"	"Interleukin-1 processing"	7	7	5	0.714285714285714	0.0945945945945946	28	36	12	0	0.775467491091488	1
"Mitotic Telophase/Cytokinesis"	"Mitotic Telophase/Cytokinesis"	14	14	10	0.714285714285714	0.27027027027027	80	94	28	0	0.905101831587362	1
"RA biosynthesis pathway"	"RA biosynthesis pathway"	21	21	15	0.714285714285714	0.14527027027027	43	62	15	0	0.95593168794728	1
"Scavenging by Class F Receptors"	"Scavenging by Class F Receptors"	7	7	5	0.714285714285714	0.0574324324324324	17	18	7	0	0.775467491091488	1
"Uptake and function of anthrax toxins"	"Uptake and function of anthrax toxins"	14	14	10	0.714285714285714	0.0743243243243243	22	27	6	0	0.905101831587362	1
"Gap-filling DNA repair synthesis and ligation in GG-NER"	"Gap-filling DNA repair synthesis and ligation in GG-NER"	17	17	12	0.705882352941177	0.317567567567568	94	122	55	0	0.942560617563785	1
"Gap-filling DNA repair synthesis and ligation in TC-NER"	"Gap-filling DNA repair synthesis and ligation in TC-NER"	17	17	12	0.705882352941177	0.317567567567568	94	122	55	0	0.942560617563785	1
"Homologous Recombination Repair"	"Homologous Recombination Repair"	17	17	12	0.705882352941177	0.162162162162162	48	65	12	0	0.942560617563785	1
"Homologous recombination repair of replication-independent double-strand breaks"	"Homologous recombination repair of replication-independent double-strand breaks"	17	17	12	0.705882352941177	0.162162162162162	48	65	12	0	0.942560617563785	1
"ATF6-alpha activates chaperone genes"	"ATF6-alpha activates chaperone genes"	10	10	7	0.7	0.108108108108108	32	33	6	0	0.872363464016577	1
"Abacavir transport and metabolism"	"Abacavir transport and metabolism"	10	10	7	0.7	0.0709459459459459	21	23	13	0	0.872363464016577	1
"Activation of Ca-permeable Kainate Receptor"	"Activation of Ca-permeable Kainate Receptor"	10	10	7	0.7	0.263513513513513	78	85	51	0	0.872363464016577	1
"Activation of PPARGC1A (PGC-1alpha) by phosphorylation"	"Activation of PPARGC1A (PGC-1alpha) by phosphorylation"	10	10	7	0.7	0.0743243243243243	22	25	6	0	0.872363464016577	1
"Ionotropic activity of Kainate Receptors"	"Ionotropic activity of Kainate Receptors"	10	10	7	0.7	0.263513513513513	78	85	51	0	0.872363464016577	1
"Nef Mediated CD4 Down-regulation"	"Nef Mediated CD4 Down-regulation"	10	10	7	0.7	0.260135135135135	77	85	58	0	0.872363464016577	1
"Netrin mediated repulsion signals"	"Netrin mediated repulsion signals"	10	10	7	0.7	0.202702702702703	60	69	34	0	0.872363464016577	1
"Regulated proteolysis of p75NTR"	"Regulated proteolysis of p75NTR"	10	10	7	0.7	0.10472972972973	31	44	12	0	0.872363464016577	1
"Translocation of ZAP-70 to Immunological synapse"	"Translocation of ZAP-70 to Immunological synapse"	23	23	16	0.695652173913043	0.0945945945945946	28	76	7	0	0.978261793793992	1
"The NLRP3 inflammasome"	"The NLRP3 inflammasome"	13	13	9	0.692307692307692	0.14527027027027	43	52	12	0	0.924863319214377	1
"Role of LAT2/NTAL/LAB on calcium mobilization"	"Role of LAT2/NTAL/LAB on calcium mobilization"	141	141	97	0.687943262411348	0.699324324324324	207	856	82	0	0.999999992425914	1
"Phosphorylation of CD3 and TCR zeta chains"	"Phosphorylation of CD3 and TCR zeta chains"	25	25	17	0.68	0.114864864864865	34	87	14	0	0.9894810593156	1
"PD-1 signaling"	"PD-1 signaling"	28	28	19	0.678571428571429	0.155405405405405	46	123	20	0	0.993437103244468	1
"Synthesis of PA"	"Synthesis of PA"	28	28	19	0.678571428571429	0.320945945945946	95	149	56	0	0.993437103244468	1
"Activation of BMF and translocation to mitochondria"	"Activation of BMF and translocation to mitochondria"	3	3	2	0.666666666666667	0.0135135135135135	4	4	3	0	0.661453648167887	1
"Assembly of Viral Components at the Budding Site"	"Assembly of Viral Components at the Budding Site"	6	6	4	0.666666666666667	0.0844594594594595	25	26	14	0	0.825377242203599	1
"Beta oxidation of palmitoyl-CoA to myristoyl-CoA"	"Beta oxidation of palmitoyl-CoA to myristoyl-CoA"	3	3	2	0.666666666666667	0.00675675675675676	2	4	2	0	0.661453648167887	1
"Breakdown of the nuclear lamina"	"Breakdown of the nuclear lamina"	3	3	2	0.666666666666667	0.027027027027027	8	8	5	0	0.661453648167887	1
"Crosslinking of collagen fibrils"	"Crosslinking of collagen fibrils"	9	9	6	0.666666666666667	0.10472972972973	31	42	16	0	0.901603564087391	1
"Formation of apoptosome"	"Formation of apoptosome"	3	3	2	0.666666666666667	0.0202702702702703	6	6	4	0	0.661453648167887	1
"Formation of the active cofactor, UDP-glucuronate"	"Formation of the active cofactor, UDP-glucuronate"	3	3	2	0.666666666666667	0.0202702702702703	6	6	4	0	0.661453648167887	1
"Formyl peptide receptors bind formyl peptides and many other ligands"	"Formyl peptide receptors bind formyl peptides and many other ligands"	9	9	6	0.666666666666667	0.0304054054054054	9	11	4	0	0.901603564087391	1
"Hyaluronan uptake and degradation"	"Hyaluronan uptake and degradation"	12	12	8	0.666666666666667	0.0574324324324324	17	23	9	0	0.942303427270749	1
"Inhibition of Host mRNA Processing and RNA Silencing"	"Inhibition of Host mRNA Processing and RNA Silencing"	3	3	2	0.666666666666667	0.0709459459459459	21	22	19	0	0.661453648167887	1
"Methionine salvage pathway"	"Methionine salvage pathway"	6	6	4	0.666666666666667	0.172297297297297	51	56	38	0	0.825377242203599	1
"NFG and proNGF binds to p75NTR"	"NFG and proNGF binds to p75NTR"	3	3	2	0.666666666666667	0.0337837837837838	10	10	9	0	0.661453648167887	1
"Na+-dependent glucose transporters"	"Na+-dependent glucose transporters"	6	6	4	0.666666666666667	0.0202702702702703	6	8	2	0	0.825377242203599	1
"Nef mediated downregulation of CD28 cell surface expression"	"Nef mediated downregulation of CD28 cell surface expression"	3	3	2	0.666666666666667	0.216216216216216	64	66	58	0	0.661453648167887	1
"Opsins"	"Opsins"	9	9	6	0.666666666666667	0.108108108108108	32	44	12	0	0.901603564087391	1
"Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha"	"Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha"	3	3	2	0.666666666666667	0.0202702702702703	6	6	4	0	0.661453648167887	1
"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2"	"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2"	3	3	2	0.666666666666667	0.0405405405405405	12	12	9	0	0.661453648167887	1
"Synthesis of 15-eicosatetraenoic acid derivatives"	"Synthesis of 15-eicosatetraenoic acid derivatives"	6	6	4	0.666666666666667	0.0472972972972973	14	15	5	0	0.825377242203599	1
"TNF signaling"	"TNF signaling"	3	3	2	0.666666666666667	0.0371621621621622	11	11	6	0	0.661453648167887	1
"The AIM2 inflammasome"	"The AIM2 inflammasome"	3	3	2	0.666666666666667	0.0540540540540541	16	18	12	0	0.661453648167887	1
"The NLRP1 inflammasome"	"The NLRP1 inflammasome"	3	3	2	0.666666666666667	0.0878378378378378	26	26	13	0	0.661453648167887	1
"Toxicity of botulinum toxin type D (BoNT/D)"	"Toxicity of botulinum toxin type D (BoNT/D)"	6	6	4	0.666666666666667	0.0506756756756757	15	16	7	0	0.825377242203599	1
"Toxicity of botulinum toxin type F (BoNT/F)"	"Toxicity of botulinum toxin type F (BoNT/F)"	6	6	4	0.666666666666667	0.0506756756756757	15	16	7	0	0.825377242203599	1
"Transport and synthesis of PAPS"	"Transport and synthesis of PAPS"	6	6	4	0.666666666666667	0.0574324324324324	17	19	9	0	0.825377242203599	1
"Vitamins"	"Vitamins"	6	6	4	0.666666666666667	0.0236486486486486	7	8	3	0	0.825377242203599	1
"betaKlotho-mediated ligand binding"	"betaKlotho-mediated ligand binding"	3	3	2	0.666666666666667	0.273648648648649	81	82	81	0	0.661453648167887	1
"Xenobiotics"	"Xenobiotics"	20	20	13	0.65	0.097972972972973	29	97	19	0	0.990299972186698	1
"CYP2E1 reactions"	"CYP2E1 reactions"	11	11	7	0.636363636363636	0.0135135135135135	4	12	2	0	0.957309772318351	1
"Hydrolysis of LPC"	"Hydrolysis of LPC"	8	8	5	0.625	0.0439189189189189	13	13	5	0	0.927697469103167	1
"Nef Mediated CD8 Down-regulation"	"Nef Mediated CD8 Down-regulation"	8	8	5	0.625	0.239864864864865	71	74	58	0	0.927697469103167	1
"Synthesis of diphthamide-EEF2"	"Synthesis of diphthamide-EEF2"	8	8	5	0.625	0.0371621621621622	11	15	4	0	0.927697469103167	1
"Vitamin C (ascorbate) metabolism"	"Vitamin C (ascorbate) metabolism"	8	8	5	0.625	0.0912162162162162	27	28	17	0	0.927697469103167	1
"mitochondrial fatty acid beta-oxidation of saturated fatty acids"	"mitochondrial fatty acid beta-oxidation of saturated fatty acids"	8	8	5	0.625	0.0439189189189189	13	15	5	0	0.927697469103167	1
"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"	"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"	111	111	69	0.621621621621622	0.27027027027027	80	265	14	0	0.999999999981872	1
"Inflammasomes"	"Inflammasomes"	21	21	13	0.619047619047619	0.226351351351351	67	86	13	0	0.996835470563254	1
"Fcgamma receptor (FCGR) dependent phagocytosis"	"Fcgamma receptor (FCGR) dependent phagocytosis"	119	119	73	0.613445378151261	0.64527027027027	191	589	60	0	0.999999999999209	1
"Acyl chain remodelling of PC"	"Acyl chain remodelling of PC"	25	25	15	0.6	0.182432432432432	54	70	27	0	0.999375067204467	1
"Beta oxidation of hexanoyl-CoA to butanoyl-CoA"	"Beta oxidation of hexanoyl-CoA to butanoyl-CoA"	5	5	3	0.6	0.0168918918918919	5	7	3	0	0.873102581083691	1
"Sperm:Oocyte Membrane Binding"	"Sperm:Oocyte Membrane Binding"	5	5	3	0.6	0.0337837837837838	10	10	6	0	0.873102581083691	1
"Sulfide oxidation to sulfate"	"Sulfide oxidation to sulfate"	5	5	3	0.6	0.0202702702702703	6	6	3	0	0.873102581083691	1
"Synthesis of GDP-mannose"	"Synthesis of GDP-mannose"	5	5	3	0.6	0.0304054054054054	9	9	5	0	0.873102581083691	1
"Trafficking of myristoylated proteins to the cilium"	"Trafficking of myristoylated proteins to the cilium"	5	5	3	0.6	0.111486486486486	33	35	20	0	0.873102581083691	1
"Uptake and actions of bacterial toxins"	"Uptake and actions of bacterial toxins"	40	40	24	0.6	0.179054054054054	53	85	7	0	0.999984669143772	1
"Virus Assembly and Release"	"Virus Assembly and Release"	10	10	6	0.6	0.0945945945945946	28	30	14	0	0.969830464252623	1
"negative regulation of TCF-dependent signaling by DVL-interacting proteins"	"negative regulation of TCF-dependent signaling by DVL-interacting proteins"	5	5	3	0.6	0.222972972972973	66	68	60	0	0.873102581083691	1
"Assembly Of The HIV Virion"	"Assembly Of The HIV Virion"	21	21	12	0.571428571428571	0.199324324324324	59	68	31	0	0.999356084058958	1
"Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant"	"Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant"	7	7	4	0.571428571428571	0.0777027027027027	23	23	8	0	0.950151619983878	1
"Homologous DNA pairing and strand exchange"	"Homologous DNA pairing and strand exchange"	7	7	4	0.571428571428571	0.0675675675675676	20	20	12	0	0.950151619983878	1
"Viral RNP Complexes in the Host Cell Nucleus"	"Viral RNP Complexes in the Host Cell Nucleus"	7	7	4	0.571428571428571	0.0472972972972973	14	14	5	0	0.950151619983878	1
"Acyl chain remodelling of PE"	"Acyl chain remodelling of PE"	23	23	13	0.565217391304348	0.118243243243243	35	42	11	0	0.99972123615986	1
"Latent infection of Homo sapiens with Mycobacterium tuberculosis"	"Latent infection of Homo sapiens with Mycobacterium tuberculosis"	68	68	38	0.558823529411765	0.381756756756757	113	236	23	0	0.999999999827123	1
"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	45	45	25	0.555555555555556	0.337837837837838	100	167	35	0	0.999999830502353	1
"Entry of Influenza Virion into Host Cell via Endocytosis"	"Entry of Influenza Virion into Host Cell via Endocytosis"	9	9	5	0.555555555555556	0.114864864864865	34	37	14	0	0.979885279134719	1
"Sodium/Calcium exchangers"	"Sodium/Calcium exchangers"	9	9	5	0.555555555555556	0.0709459459459459	21	23	10	0	0.979885279134719	1
"Regulation of actin dynamics for phagocytic cup formation"	"Regulation of actin dynamics for phagocytic cup formation"	95	95	52	0.547368421052632	0.503378378378378	149	329	34	0	0.999999999999994	1
"Integration of provirus"	"Integration of provirus"	15	15	8	0.533333333333333	0.172297297297297	51	53	16	0	0.99856164657043	1
"Activation of Na-permeable Kainate Receptors"	"Activation of Na-permeable Kainate Receptors"	2	2	1	0.5	0.0101351351351351	3	3	3	0	0.759174045715784	1
"Acyl chain remodelling of PI"	"Acyl chain remodelling of PI"	16	16	8	0.5	0.0540540540540541	16	19	5	0	0.999638127693972	1
"Agmatine biosynthesis"	"Agmatine biosynthesis"	2	2	1	0.5	0.00675675675675676	2	2	2	0	0.759174045715784	1
"Budding"	"Budding"	8	8	4	0.5	0.0743243243243243	22	23	14	0	0.987575204785063	1
"Classical Kir channels"	"Classical Kir channels"	4	4	2	0.5	0.0168918918918919	5	5	3	0	0.916912804893451	1
"Early Phase of HIV Life Cycle"	"Early Phase of HIV Life Cycle"	22	22	11	0.5	0.192567567567568	57	66	16	0	0.999972374410299	1
"Fibronectin matrix formation"	"Fibronectin matrix formation"	6	6	3	0.5	0.0304054054054054	9	9	5	0	0.968553258843874	1
"Fusion and Uncoating of the Influenza Virion"	"Fusion and Uncoating of the Influenza Virion"	8	8	4	0.5	0.0743243243243243	22	23	14	0	0.987575204785063	1
"Fusion of the Influenza Virion to the Host Cell Endosome"	"Fusion of the Influenza Virion to the Host Cell Endosome"	8	8	4	0.5	0.0743243243243243	22	23	14	0	0.987575204785063	1
"Inhibition of PKR"	"Inhibition of PKR"	2	2	1	0.5	0.00675675675675676	2	2	2	0	0.759174045715784	1
"Inhibition of Signaling by Overexpressed EGFR"	"Inhibition of Signaling by Overexpressed EGFR"	2	2	1	0.5	0.108108108108108	32	32	32	0	0.759174045715784	1
"Metabolism of serotonin"	"Metabolism of serotonin"	2	2	1	0.5	0.0506756756756757	15	15	15	0	0.759174045715784	1
"Mitotic Metaphase/Anaphase Transition"	"Mitotic Metaphase/Anaphase Transition"	2	2	1	0.5	0.00675675675675676	2	2	2	0	0.759174045715784	1
"Packaging of Eight RNA Segments"	"Packaging of Eight RNA Segments"	8	8	4	0.5	0.0743243243243243	22	23	14	0	0.987575204785063	1
"Presynaptic phase of homologous DNA pairing and strand exchange"	"Presynaptic phase of homologous DNA pairing and strand exchange"	6	6	3	0.5	0.0641891891891892	19	19	12	0	0.968553258843874	1
"Proline catabolism"	"Proline catabolism"	2	2	1	0.5	0.0168918918918919	5	5	5	0	0.759174045715784	1
"Pyrophosphate hydrolysis"	"Pyrophosphate hydrolysis"	2	2	1	0.5	0.00675675675675676	2	2	2	0	0.759174045715784	1
"Release"	"Release"	8	8	4	0.5	0.0743243243243243	22	23	14	0	0.987575204785063	1
"Release of apoptotic factors from the mitochondria"	"Release of apoptotic factors from the mitochondria"	2	2	1	0.5	0.0135135135135135	4	4	4	0	0.759174045715784	1
"Resolution of D-loop structures"	"Resolution of D-loop structures"	2	2	1	0.5	0.0168918918918919	5	5	5	0	0.759174045715784	1
"Resolution of D-loop structures through Holliday junction intermediates"	"Resolution of D-loop structures through Holliday junction intermediates"	2	2	1	0.5	0.0168918918918919	5	5	5	0	0.759174045715784	1
"Serotonin clearance from the synaptic cleft"	"Serotonin clearance from the synaptic cleft"	2	2	1	0.5	0.0506756756756757	15	15	15	0	0.759174045715784	1
"Signalling to ERK5"	"Signalling to ERK5"	2	2	1	0.5	0.00675675675675676	2	2	2	0	0.759174045715784	1
"Synthesis of 12-eicosatetraenoic acid derivatives"	"Synthesis of 12-eicosatetraenoic acid derivatives"	6	6	3	0.5	0.0304054054054054	9	10	5	0	0.968553258843874	1
"TET1,2,3 and TDG demethylate DNA"	"TET1,2,3 and TDG demethylate DNA"	4	4	2	0.5	0.0135135135135135	4	4	2	0	0.916912804893451	1
"Toxicity of botulinum toxin type G (BoNT/G)"	"Toxicity of botulinum toxin type G (BoNT/G)"	4	4	2	0.5	0.0236486486486486	7	7	6	0	0.916912804893451	1
"Transport of glycerol from adipocytes to the liver by Aquaporins"	"Transport of glycerol from adipocytes to the liver by Aquaporins"	2	2	1	0.5	0.0337837837837838	10	10	10	0	0.759174045715784	1
"Uncoating of the Influenza Virion"	"Uncoating of the Influenza Virion"	8	8	4	0.5	0.0743243243243243	22	23	14	0	0.987575204785063	1
"FCERI mediated MAPK activation"	"FCERI mediated MAPK activation"	77	77	38	0.493506493506494	0.445945945945946	132	218	51	0	0.999999999999999	1
"Acyl chain remodelling of PG"	"Acyl chain remodelling of PG"	17	17	8	0.470588235294118	0.118243243243243	35	43	27	0	0.999913786025017	1
"Acyl chain remodelling of PS"	"Acyl chain remodelling of PS"	17	17	8	0.470588235294118	0.0709459459459459	21	24	7	0	0.999913786025017	1
"2-LTR circle formation"	"2-LTR circle formation"	13	13	6	0.461538461538462	0.135135135135135	40	41	16	0	0.999515290148782	1
"Binding and Uptake of Ligands by Scavenger Receptors"	"Binding and Uptake of Ligands by Scavenger Receptors"	76	76	35	0.460526315789474	0.418918918918919	124	210	55	0	1	1
"Neurotoxicity of clostridium toxins"	"Neurotoxicity of clostridium toxins"	20	20	9	0.45	0.0912162162162162	27	34	7	0	0.999991586152106	1
"Toxicity of botulinum toxin type A (BoNT/A)"	"Toxicity of botulinum toxin type A (BoNT/A)"	9	9	4	0.444444444444444	0.0506756756756757	15	17	7	0	0.997187611847994	1
"Complement cascade"	"Complement cascade"	75	75	32	0.426666666666667	0.317567567567568	94	227	55	0	1	1
"FCERI mediated Ca+2 mobilization"	"FCERI mediated Ca+2 mobilization"	62	62	25	0.403225806451613	0.25	74	99	17	0	1	1
"Abacavir metabolism"	"Abacavir metabolism"	5	5	2	0.4	0.0168918918918919	5	5	4	0	0.98262814060809	1
"Assembly of the RAD51-ssDNA nucleoprotein complex"	"Assembly of the RAD51-ssDNA nucleoprotein complex"	5	5	2	0.4	0.0608108108108108	18	18	12	0	0.98262814060809	1
"Histidine catabolism"	"Histidine catabolism"	5	5	2	0.4	0.0405405405405405	12	12	10	0	0.98262814060809	1
"The IPAF inflammasome"	"The IPAF inflammasome"	5	5	2	0.4	0.0472972972972973	14	14	12	0	0.98262814060809	1
"Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)"	"Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)"	8	8	3	0.375	0.0472972972972973	14	14	8	0	0.998602349862674	1
"APOBEC3G mediated resistance to HIV-1 infection"	"APOBEC3G mediated resistance to HIV-1 infection"	11	11	4	0.363636363636364	0.111486486486486	33	34	16	0	0.999882079901415	1
"Role of phospholipids in phagocytosis"	"Role of phospholipids in phagocytosis"	62	62	22	0.354838709677419	0.364864864864865	108	247	60	0	1	1
"Autointegration results in viral DNA circles"	"Autointegration results in viral DNA circles"	9	9	3	0.333333333333333	0.101351351351351	30	31	16	0	0.999734140274417	1
"Beta oxidation of butanoyl-CoA to acetyl-CoA"	"Beta oxidation of butanoyl-CoA to acetyl-CoA"	3	3	1	0.333333333333333	0.0101351351351351	3	3	3	0	0.954614840811576	1
