Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-DQ-7591-01A-11D-2077-01	13	35959612	73753414	20560	0.000000
TCGA-DQ-7591-01A-11D-2077-01	13	73756492	74146049	321	0.771166
TCGA-DQ-7591-01A-11D-2077-01	13	74146617	114987458	25635	0.000000
TCGA-DQ-7591-01A-11D-2077-01	14	20501368	105988038	49467	0.000000
TCGA-DQ-7591-01A-11D-2077-01	15	23687685	73342927	28295	0.000000
TCGA-DQ-7591-01A-11D-2077-01	15	73347558	101884307	16253	-0.701091
TCGA-DQ-7591-01A-11D-2077-01	16	653459	29428539	13319	0.000000
TCGA-DQ-7591-01A-11D-2077-01	16	30320015	30488927	49	-0.638025
TCGA-DQ-7591-01A-11D-2077-01	16	30546488	30599533	23	3.634410
TCGA-DQ-7591-01A-11D-2077-01	16	30602840	89379936	27420	0.000000
TCGA-DQ-7591-01A-11D-2077-01	17	987221	21305392	9639	0.000000
TCGA-DQ-7591-01A-11D-2077-01	17	25270517	31958181	3351	0.630019
TCGA-DQ-7591-01A-11D-2077-01	17	32943643	33491515	338	3.568017
TCGA-DQ-7591-01A-11D-2077-01	17	33492186	36692647	1375	-0.690968
TCGA-DQ-7591-01A-11D-2077-01	17	36698596	80917016	22294	0.000000
TCGA-DQ-7591-01A-11D-2077-01	18	329586	77107934	42680	0.000000
TCGA-DQ-7591-01A-11D-2077-01	19	284018	10633984	3491	-0.683051
TCGA-DQ-7591-01A-11D-2077-01	19	10636452	58878226	20466	0.000000
TCGA-DQ-7591-01A-11D-2077-01	20	455764	13470355	8378	-0.714615
TCGA-DQ-7591-01A-11D-2077-01	20	13473853	22100884	6058	0.000000
TCGA-DQ-7591-01A-11D-2077-01	20	22107161	22165208	39	0.654119
TCGA-DQ-7591-01A-11D-2077-01	20	22165427	22402552	204	0.000000
TCGA-DQ-7591-01A-11D-2077-01	20	22405664	22447898	30	0.746802
TCGA-DQ-7591-01A-11D-2077-01	20	22447954	23099869	552	0.000000
TCGA-DQ-7591-01A-11D-2077-01	20	23100180	23165015	58	0.665079
TCGA-DQ-7591-01A-11D-2077-01	20	23170731	23954791	416	0.000000
TCGA-DQ-7591-01A-11D-2077-01	20	23956108	24014138	35	0.844193
TCGA-DQ-7591-01A-11D-2077-01	20	24058407	24081466	24	0.000000
TCGA-DQ-7591-01A-11D-2077-01	20	24084342	25322852	741	0.775226
TCGA-DQ-7591-01A-11D-2077-01	20	25324059	25350102	15	2.440113
TCGA-DQ-7591-01A-11D-2077-01	20	25350223	25534434	54	0.880918
TCGA-DQ-7591-01A-11D-2077-01	20	25537827	25910745	143	0.000000
TCGA-DQ-7591-01A-11D-2077-01	20	25913770	30001522	174	0.263772
TCGA-DQ-7591-01A-11D-2077-01	20	30002536	30917829	413	1.030129
TCGA-DQ-7591-01A-11D-2077-01	20	30918532	31399643	241	1.306866
TCGA-DQ-7591-01A-11D-2077-01	20	31402337	32314056	501	0.682966
TCGA-DQ-7591-01A-11D-2077-01	20	32318760	32474518	76	0.000000
TCGA-DQ-7591-01A-11D-2077-01	20	32477972	32937481	204	0.771592
TCGA-DQ-7591-01A-11D-2077-01	20	32938058	40728798	4579	0.000000
TCGA-DQ-7591-01A-11D-2077-01	20	40731984	40884676	149	0.582736
TCGA-DQ-7591-01A-11D-2077-01	20	40885848	41786802	651	0.000000
TCGA-DQ-7591-01A-11D-2077-01	20	41797307	42355753	319	1.201172
TCGA-DQ-7591-01A-11D-2077-01	20	42357295	43377870	672	0.567386
TCGA-DQ-7591-01A-11D-2077-01	20	43378270	43386557	7	0.000000
TCGA-DQ-7591-01A-11D-2077-01	20	43387361	43656449	168	0.700637
TCGA-DQ-7591-01A-11D-2077-01	20	43661095	43733015	34	1.365218
TCGA-DQ-7591-01A-11D-2077-01	20	43741269	48284250	3014	0.000000
TCGA-DQ-7591-01A-11D-2077-01	20	48285875	48570021	88	0.679196
TCGA-DQ-7591-01A-11D-2077-01	20	48617623	49318354	471	0.000000
TCGA-DQ-7591-01A-11D-2077-01	20	49320285	49325210	6	-0.887385
TCGA-DQ-7591-01A-11D-2077-01	20	49329488	62219837	8785	0.000000
TCGA-DQ-7591-01A-11D-2077-01	21	15347621	47678774	20591	0.000000
TCGA-DQ-7591-01A-11D-2077-01	22	17423930	49331012	16937	0.000000
TCGA-DQ-7591-01A-11D-2077-01	X	3157107	154905589	63813	0.000000
TCGA-DQ-7592-01A-11D-2077-01	1	3218610	32759048	15427	-0.324723
TCGA-DQ-7592-01A-11D-2077-01	1	32766292	33958751	507	1.157257
TCGA-DQ-7592-01A-11D-2077-01	1	33959615	247813706	113263	0.000000
TCGA-DQ-7592-01A-11D-2077-01	2	484222	179702131	95872	0.000000
TCGA-DQ-7592-01A-11D-2077-01	2	179705330	180522353	466	1.628481
TCGA-DQ-7592-01A-11D-2077-01	2	180522760	242476062	35010	-0.378870
TCGA-DQ-7592-01A-11D-2077-01	3	2212571	197538677	106421	0.000000
TCGA-DQ-7592-01A-11D-2077-01	4	1053934	188762240	102782	0.000000
TCGA-DQ-7592-01A-11D-2077-01	5	914233	180360469	100548	0.000000
TCGA-DQ-7592-01A-11D-2077-01	6	1014281	170903919	96532	0.000000
TCGA-DQ-7592-01A-11D-2077-01	7	705284	158385118	81355	0.000000
TCGA-DQ-7592-01A-11D-2077-01	8	617667	145232496	81576	0.000000
TCGA-DQ-7592-01A-11D-2077-01	9	789932	8677054	4873	-0.386660
TCGA-DQ-7592-01A-11D-2077-01	9	8677093	140938752	63174	0.000000
TCGA-DQ-7592-01A-11D-2077-01	10	415240	135225087	80905	0.000000
TCGA-DQ-7592-01A-11D-2077-01	11	456120	134140152	77274	0.000000
TCGA-DQ-7592-01A-11D-2077-01	12	889902	65379373	34006	0.000000
TCGA-DQ-7592-01A-11D-2077-01	12	65379967	72943972	4943	3.466751
TCGA-DQ-7592-01A-11D-2077-01	12	72945463	73890104	435	1.760506
TCGA-DQ-7592-01A-11D-2077-01	12	73892273	133161346	34591	0.000000
TCGA-DQ-7592-01A-11D-2077-01	13	19450806	72205813	29724	-0.356219
TCGA-DQ-7592-01A-11D-2077-01	13	72208060	73545998	872	3.656854
TCGA-DQ-7592-01A-11D-2077-01	13	73548118	85571238	7510	2.207024
TCGA-DQ-7592-01A-11D-2077-01	13	85571500	87320456	1019	0.995922
TCGA-DQ-7592-01A-11D-2077-01	13	87327874	89507466	1108	0.000000
TCGA-DQ-7592-01A-11D-2077-01	13	89509887	91820774	1373	0.789294
TCGA-DQ-7592-01A-11D-2077-01	13	91821755	91918799	66	0.000000
TCGA-DQ-7592-01A-11D-2077-01	13	91923372	94851164	1995	1.188627
TCGA-DQ-7592-01A-11D-2077-01	13	94852026	100184918	3369	0.000000
TCGA-DQ-7592-01A-11D-2077-01	13	100186252	100306281	73	0.850492
TCGA-DQ-7592-01A-11D-2077-01	13	100308119	100603888	212	0.000000
TCGA-DQ-7592-01A-11D-2077-01	13	100606001	101056973	185	0.976987
TCGA-DQ-7592-01A-11D-2077-01	13	101059998	114987458	9163	0.000000
TCGA-DQ-7592-01A-11D-2077-01	14	20501368	105988038	49467	0.000000
TCGA-DQ-7592-01A-11D-2077-01	15	23687685	51763131	14401	0.397615
TCGA-DQ-7592-01A-11D-2077-01	15	51763249	101884307	30147	0.000000
TCGA-DQ-7592-01A-11D-2077-01	16	653459	27178313	12534	0.000000
TCGA-DQ-7592-01A-11D-2077-01	16	27178374	68648763	15380	0.323158
TCGA-DQ-7592-01A-11D-2077-01	16	68650918	89379936	12897	-0.359313
TCGA-DQ-7592-01A-11D-2077-01	17	987221	80917016	36997	0.000000
TCGA-DQ-7592-01A-11D-2077-01	18	329586	38451611	20191	0.000000
TCGA-DQ-7592-01A-11D-2077-01	18	38455134	77107934	22489	-0.317233
TCGA-DQ-7592-01A-11D-2077-01	19	284018	17301880	6596	0.000000
TCGA-DQ-7592-01A-11D-2077-01	19	17304728	18701499	565	0.404605
TCGA-DQ-7592-01A-11D-2077-01	19	18707048	58878226	16796	0.000000
TCGA-DQ-7592-01A-11D-2077-01	20	455764	62219837	37299	0.000000
TCGA-DQ-7592-01A-11D-2077-01	21	15347621	47678774	20591	0.000000
TCGA-DQ-7592-01A-11D-2077-01	22	17423930	49331012	16937	0.000000
TCGA-DQ-7592-01A-11D-2077-01	X	3157107	132704222	54104	0.000000
TCGA-DQ-7592-01A-11D-2077-01	X	132707825	132913137	95	-0.447816
TCGA-DQ-7592-01A-11D-2077-01	X	132921348	154905589	9614	0.000000
TCGA-DQ-7593-01A-11D-2228-01	1	3218610	247813706	129197	0.000000
TCGA-DQ-7593-01A-11D-2228-01	2	484222	242476062	131348	0.000000
TCGA-DQ-7593-01A-11D-2228-01	3	2212571	197538677	106421	0.000000
TCGA-DQ-7593-01A-11D-2228-01	4	1053934	90362652	49611	0.000000
TCGA-DQ-7593-01A-11D-2228-01	4	90364697	90372664	11	-0.965365
TCGA-DQ-7593-01A-11D-2228-01	4	90372847	188762240	53160	0.000000
TCGA-DQ-7593-01A-11D-2228-01	5	914233	151812469	83030	0.000000
TCGA-DQ-7593-01A-11D-2228-01	5	151814496	151868306	43	-0.992975
TCGA-DQ-7593-01A-11D-2228-01	5	151874537	180360469	17475	0.000000
TCGA-DQ-7593-01A-11D-2228-01	6	1014281	170903919	96532	0.000000
TCGA-DQ-7593-01A-11D-2228-01	7	705284	158385118	81355	0.000000
TCGA-DQ-7593-01A-11D-2228-01	8	617667	145232496	81576	0.000000
TCGA-DQ-7593-01A-11D-2228-01	9	789932	140938752	68047	0.000000
TCGA-DQ-7593-01A-11D-2228-01	10	415240	1051952	232	0.000000
TCGA-DQ-7593-01A-11D-2228-01	10	1312422	1434981	96	0.811198
TCGA-DQ-7593-01A-11D-2228-01	10	1455766	135225087	80577	0.000000
TCGA-DQ-7593-01A-11D-2228-01	11	456120	134140152	77274	0.000000
TCGA-DQ-7593-01A-11D-2228-01	12	889902	133161346	73975	0.000000
TCGA-DQ-7593-01A-11D-2228-01	13	19450806	114987458	56669	0.000000
TCGA-DQ-7593-01A-11D-2228-01	14	20501368	70895748	27949	0.000000
TCGA-DQ-7593-01A-11D-2228-01	14	70900079	104764459	21222	-0.381340
TCGA-DQ-7593-01A-11D-2228-01	14	104769117	105988038	296	0.000000
TCGA-DQ-7593-01A-11D-2228-01	15	23687685	89194999	36836	0.000000
TCGA-DQ-7593-01A-11D-2228-01	15	89195178	100252174	7082	-0.362256
TCGA-DQ-7593-01A-11D-2228-01	15	100255320	101884307	630	0.000000
TCGA-DQ-7593-01A-11D-2228-01	16	653459	46507665	13896	0.000000
TCGA-DQ-7593-01A-11D-2228-01	16	46508460	63832713	11136	-0.346418
TCGA-DQ-7593-01A-11D-2228-01	16	63837914	89379936	15779	0.000000
TCGA-DQ-7593-01A-11D-2228-01	17	987221	80917016	36997	0.000000
TCGA-DQ-7593-01A-11D-2228-01	18	329586	77107934	42680	0.000000
TCGA-DQ-7593-01A-11D-2228-01	19	284018	58878226	23957	0.000000
TCGA-DQ-7593-01A-11D-2228-01	20	455764	62219837	37299	0.000000
TCGA-DQ-7593-01A-11D-2228-01	21	15347621	47678774	20591	0.000000
TCGA-DQ-7593-01A-11D-2228-01	22	17423930	49331012	16937	0.000000
TCGA-DQ-7593-01A-11D-2228-01	X	3157107	10642836	1907	0.000000
TCGA-DQ-7593-01A-11D-2228-01	X	10645154	10660289	6	-1.247936
TCGA-DQ-7593-01A-11D-2228-01	X	10660313	75443567	26740	0.000000
TCGA-DQ-7593-01A-11D-2228-01	X	75444389	75446608	5	-1.247936
TCGA-DQ-7593-01A-11D-2228-01	X	75446870	154905589	35155	0.000000
TCGA-DQ-7594-01A-11D-2228-01	1	3218610	9971788	3886	0.000000
TCGA-DQ-7594-01A-11D-2228-01	1	9973928	10116779	45	0.719115
TCGA-DQ-7594-01A-11D-2228-01	1	10129244	116652407	61558	0.000000
TCGA-DQ-7594-01A-11D-2228-01	1	116655217	117494467	551	-0.361472
TCGA-DQ-7594-01A-11D-2228-01	1	117496104	247813706	63157	0.000000
TCGA-DQ-7594-01A-11D-2228-01	2	484222	111902959	58561	0.000000
TCGA-DQ-7594-01A-11D-2228-01	2	111907648	112742075	205	-0.363559
TCGA-DQ-7594-01A-11D-2228-01	2	112743033	210453094	53179	0.000000
TCGA-DQ-7594-01A-11D-2228-01	2	210453424	233180350	13791	-0.402502
TCGA-DQ-7594-01A-11D-2228-01	2	233180413	242476062	5612	0.000000
TCGA-DQ-7594-01A-11D-2228-01	3	2212571	72333275	41625	0.000000
TCGA-DQ-7594-01A-11D-2228-01	3	72334370	72356680	19	-0.466636
TCGA-DQ-7594-01A-11D-2228-01	3	72358285	128692879	29086	0.000000
TCGA-DQ-7594-01A-11D-2228-01	3	128695390	130136334	634	0.346596
TCGA-DQ-7594-01A-11D-2228-01	3	130136381	197538677	35057	0.477772
TCGA-DQ-7594-01A-11D-2228-01	4	1053934	188762240	102782	0.000000
TCGA-DQ-7594-01A-11D-2228-01	5	914233	4411636	2197	0.367329
TCGA-DQ-7594-01A-11D-2228-01	5	4416411	16302182	7878	0.000000
TCGA-DQ-7594-01A-11D-2228-01	5	16304931	24048101	3923	-0.389232
TCGA-DQ-7594-01A-11D-2228-01	5	24048473	54064436	14406	0.000000
TCGA-DQ-7594-01A-11D-2228-01	5	54064575	54203129	89	0.431927
TCGA-DQ-7594-01A-11D-2228-01	5	54203474	173832343	68956	0.000000
TCGA-DQ-7594-01A-11D-2228-01	5	173832717	173848225	12	-0.889158
TCGA-DQ-7594-01A-11D-2228-01	5	173853420	180360469	3087	0.000000
TCGA-DQ-7594-01A-11D-2228-01	6	1014281	8594170	5586	0.000000
TCGA-DQ-7594-01A-11D-2228-01	6	8594619	8719124	70	-0.755730
TCGA-DQ-7594-01A-11D-2228-01	6	8720317	170903919	90876	0.000000
TCGA-DQ-7594-01A-11D-2228-01	7	705284	120380907	61109	0.000000
TCGA-DQ-7594-01A-11D-2228-01	7	120382230	158385118	20246	-0.382686
TCGA-DQ-7594-01A-11D-2228-01	8	617667	145232496	81576	0.000000
TCGA-DQ-7594-01A-11D-2228-01	9	789932	140938752	68047	0.000000
TCGA-DQ-7594-01A-11D-2228-01	10	415240	135225087	80905	0.000000
TCGA-DQ-7594-01A-11D-2228-01	11	456120	134140152	77274	0.000000
TCGA-DQ-7594-01A-11D-2228-01	12	889902	7927971	4146	0.000000
TCGA-DQ-7594-01A-11D-2228-01	12	7937584	11933918	1737	-0.455727
TCGA-DQ-7594-01A-11D-2228-01	12	11937431	66289665	28630	0.000000
TCGA-DQ-7594-01A-11D-2228-01	12	66290438	71313339	3537	0.541006
TCGA-DQ-7594-01A-11D-2228-01	12	71314429	133161346	35925	0.000000
TCGA-DQ-7594-01A-11D-2228-01	13	19450806	114987458	56669	0.000000
TCGA-DQ-7594-01A-11D-2228-01	14	20501368	87714886	38665	0.000000
TCGA-DQ-7594-01A-11D-2228-01	14	87715964	87878875	124	-0.506207
TCGA-DQ-7594-01A-11D-2228-01	14	87879187	105988038	10678	0.000000
TCGA-DQ-7594-01A-11D-2228-01	15	23687685	101884307	44548	0.000000
TCGA-DQ-7594-01A-11D-2228-01	16	653459	89379936	40811	0.000000
TCGA-DQ-7594-01A-11D-2228-01	17	987221	70507929	32648	0.000000
TCGA-DQ-7594-01A-11D-2228-01	17	70512073	80917016	4349	-0.456772
TCGA-DQ-7594-01A-11D-2228-01	18	329586	77107934	42680	0.000000
TCGA-DQ-7594-01A-11D-2228-01	19	284018	58878226	23957	0.000000
TCGA-DQ-7594-01A-11D-2228-01	20	455764	62219837	37299	0.000000
TCGA-DQ-7594-01A-11D-2228-01	21	15347621	47678774	20591	0.000000
TCGA-DQ-7594-01A-11D-2228-01	22	17423930	49331012	16937	0.000000
TCGA-DQ-7594-01A-11D-2228-01	X	3157107	35779439	14463	0.000000
TCGA-DQ-7594-01A-11D-2228-01	X	35780377	35812813	25	-1.252277
TCGA-DQ-7594-01A-11D-2228-01	X	35813742	154905589	49325	0.000000
TCGA-DQ-7595-01A-11D-2228-01	1	3218610	95039168	52768	0.000000
TCGA-DQ-7595-01A-11D-2228-01	1	95039697	95191213	163	0.389125
TCGA-DQ-7595-01A-11D-2228-01	1	95192973	236464645	69027	0.000000
TCGA-DQ-7595-01A-11D-2228-01	1	236470327	236485081	11	-0.616584
TCGA-DQ-7595-01A-11D-2228-01	1	236489859	247813706	7228	0.000000
TCGA-DQ-7595-01A-11D-2228-01	2	484222	82737456	47626	0.000000
TCGA-DQ-7595-01A-11D-2228-01	2	82739607	86602314	2078	1.040615
TCGA-DQ-7595-01A-11D-2228-01	2	86607082	86627661	20	0.513312
TCGA-DQ-7595-01A-11D-2228-01	2	86630192	86789596	72	1.057847
TCGA-DQ-7595-01A-11D-2228-01	2	86797698	87045488	92	1.585105
TCGA-DQ-7595-01A-11D-2228-01	2	87047473	89130753	447	1.057847
TCGA-DQ-7595-01A-11D-2228-01	2	95341700	112475467	8336	0.000000
TCGA-DQ-7595-01A-11D-2228-01	2	112478124	112560496	13	0.659296
TCGA-DQ-7595-01A-11D-2228-01	2	112579331	184567053	40086	0.000000
TCGA-DQ-7595-01A-11D-2228-01	2	184581033	184614974	40	1.150385
TCGA-DQ-7595-01A-11D-2228-01	2	184615273	242476062	32538	0.000000
TCGA-DQ-7595-01A-11D-2228-01	3	2212571	104380587	56507	0.000000
TCGA-DQ-7595-01A-11D-2228-01	3	104380669	104387251	9	-0.188813
TCGA-DQ-7595-01A-11D-2228-01	3	104389198	188939541	45793	0.000000
TCGA-DQ-7595-01A-11D-2228-01	3	188940206	189219354	186	0.598874
TCGA-DQ-7595-01A-11D-2228-01	3	189219603	189715573	347	0.193277
TCGA-DQ-7595-01A-11D-2228-01	3	189717133	197538677	3579	0.000000
TCGA-DQ-7595-01A-11D-2228-01	4	1053934	22608379	13411	-0.574236
TCGA-DQ-7595-01A-11D-2228-01	4	22608759	22623626	8	0.660851
TCGA-DQ-7595-01A-11D-2228-01	4	22627802	48068826	14747	-0.580940
TCGA-DQ-7595-01A-11D-2228-01	4	52698757	188762240	74616	0.000000
TCGA-DQ-7595-01A-11D-2228-01	5	914233	26202303	15107	0.000000
TCGA-DQ-7595-01A-11D-2228-01	5	26205730	26234916	16	-0.579168
TCGA-DQ-7595-01A-11D-2228-01	5	26238194	180360469	85425	0.000000
TCGA-DQ-7595-01A-11D-2228-01	6	1014281	102194731	55882	0.000000
TCGA-DQ-7595-01A-11D-2228-01	6	102196504	102198914	7	-0.955701
TCGA-DQ-7595-01A-11D-2228-01	6	102202511	134971494	19264	0.000000
TCGA-DQ-7595-01A-11D-2228-01	6	134973896	135189212	159	0.587885
TCGA-DQ-7595-01A-11D-2228-01	6	135189358	170903919	21220	0.000000
TCGA-DQ-7595-01A-11D-2228-01	7	705284	26728577	14222	0.000000
TCGA-DQ-7595-01A-11D-2228-01	7	26729740	26733884	6	-1.016746
TCGA-DQ-7595-01A-11D-2228-01	7	26744013	32452634	3656	0.000000
TCGA-DQ-7595-01A-11D-2228-01	7	32454323	32478037	23	0.729468
TCGA-DQ-7595-01A-11D-2228-01	7	32480622	158385118	63448	0.000000
TCGA-DQ-7595-01A-11D-2228-01	8	617667	38450131	22194	0.000000
TCGA-DQ-7595-01A-11D-2228-01	8	38454017	38470006	8	-0.674042
TCGA-DQ-7595-01A-11D-2228-01	8	38471195	145232496	59374	0.000000
TCGA-DQ-7595-01A-11D-2228-01	9	789932	115703166	53123	0.000000
TCGA-DQ-7595-01A-11D-2228-01	9	115704130	115747393	23	-0.974928
TCGA-DQ-7595-01A-11D-2228-01	9	115749193	140938752	14901	0.000000
TCGA-DQ-7595-01A-11D-2228-01	10	415240	135225087	80905	0.000000
TCGA-DQ-7595-01A-11D-2228-01	11	456120	99222329	54004	0.000000
TCGA-DQ-7595-01A-11D-2228-01	11	99222349	99514442	214	0.572925
TCGA-DQ-7595-01A-11D-2228-01	11	99574547	134140152	23056	0.000000
TCGA-DQ-7595-01A-11D-2228-01	12	889902	49673504	25307	0.000000
TCGA-DQ-7595-01A-11D-2228-01	12	49677491	49685083	5	1.013047
TCGA-DQ-7595-01A-11D-2228-01	12	49686652	49706734	5	0.000000
TCGA-DQ-7595-01A-11D-2228-01	12	49713066	49714225	5	-0.789449
TCGA-DQ-7595-01A-11D-2228-01	12	49727693	133161346	48653	0.000000
TCGA-DQ-7595-01A-11D-2228-01	13	19450806	114987458	56669	0.000000
TCGA-DQ-7595-01A-11D-2228-01	14	20501368	105988038	49467	0.000000
TCGA-DQ-7595-01A-11D-2228-01	15	23687685	101884307	44548	0.000000
TCGA-DQ-7595-01A-11D-2228-01	16	653459	89379936	40811	0.000000
TCGA-DQ-7595-01A-11D-2228-01	17	987221	80917016	36997	0.000000
TCGA-DQ-7595-01A-11D-2228-01	18	329586	10046463	5560	0.146393
TCGA-DQ-7595-01A-11D-2228-01	18	10047401	19552911	3011	0.000000
TCGA-DQ-7595-01A-11D-2228-01	18	19555857	19759811	107	1.987365
TCGA-DQ-7595-01A-11D-2228-01	18	19766491	19950119	119	1.034451
TCGA-DQ-7595-01A-11D-2228-01	18	19953121	19958297	5	0.418874
TCGA-DQ-7595-01A-11D-2228-01	18	19966137	21512995	865	0.000000
TCGA-DQ-7595-01A-11D-2228-01	18	21515189	22935662	1002	0.565848
TCGA-DQ-7595-01A-11D-2228-01	18	22937842	23944165	604	0.000000
TCGA-DQ-7595-01A-11D-2228-01	18	23945410	25027930	748	2.609900
TCGA-DQ-7595-01A-11D-2228-01	18	25028078	25390252	256	3.656854
TCGA-DQ-7595-01A-11D-2228-01	18	25390278	25793045	257	2.440849
TCGA-DQ-7595-01A-11D-2228-01	18	25799807	77107934	30146	0.000000
TCGA-DQ-7595-01A-11D-2228-01	19	284018	8469738	2455	-0.560432
TCGA-DQ-7595-01A-11D-2228-01	19	8481765	58878226	21502	0.000000
TCGA-DQ-7595-01A-11D-2228-01	20	455764	46777926	26987	0.000000
TCGA-DQ-7595-01A-11D-2228-01	20	46778019	46780645	8	-0.656121
TCGA-DQ-7595-01A-11D-2228-01	20	46781563	62219837	10304	0.000000
TCGA-DQ-7595-01A-11D-2228-01	21	15347621	22377019	4466	0.000000
TCGA-DQ-7595-01A-11D-2228-01	21	22379162	22387580	7	-0.670544
TCGA-DQ-7595-01A-11D-2228-01	21	22387720	25514383	1637	0.000000
TCGA-DQ-7595-01A-11D-2228-01	21	25516317	25663902	149	0.437612
TCGA-DQ-7595-01A-11D-2228-01	21	25664152	47678774	14332	0.000000
TCGA-DQ-7595-01A-11D-2228-01	22	17423930	46189190	14665	0.000000
TCGA-DQ-7595-01A-11D-2228-01	22	46192683	46365894	70	0.478789
TCGA-DQ-7595-01A-11D-2228-01	22	46390269	49331012	2202	0.000000
TCGA-DQ-7595-01A-11D-2228-01	X	3157107	154905589	63813	0.000000
TCGA-DQ-7596-01A-11D-2228-01	1	3218610	247813706	129197	0.000000
TCGA-DQ-7596-01A-11D-2228-01	2	484222	242476062	131348	0.000000
TCGA-DQ-7596-01A-11D-2228-01	3	2212571	30085742	16456	0.000000
TCGA-DQ-7596-01A-11D-2228-01	3	30087018	31474513	1021	-0.121996
TCGA-DQ-7596-01A-11D-2228-01	3	31477072	197538677	88944	0.000000
TCGA-DQ-7596-01A-11D-2228-01	4	1053934	188762240	102782	0.000000
TCGA-DQ-7596-01A-11D-2228-01	5	914233	19555217	11808	0.126329
TCGA-DQ-7596-01A-11D-2228-01	5	19558265	67453506	24517	0.000000
TCGA-DQ-7596-01A-11D-2228-01	5	67454496	67464499	6	-0.652953
TCGA-DQ-7596-01A-11D-2228-01	5	67465803	180360469	64217	0.000000
TCGA-DQ-7596-01A-11D-2228-01	6	1014281	170903919	96532	0.000000
TCGA-DQ-7596-01A-11D-2228-01	7	705284	158385118	81355	0.000000
TCGA-DQ-7596-01A-11D-2228-01	8	617667	100898435	54962	0.000000
TCGA-DQ-7596-01A-11D-2228-01	8	100899793	101151443	122	-0.457255
TCGA-DQ-7596-01A-11D-2228-01	8	101155490	145232496	26492	0.000000
TCGA-DQ-7596-01A-11D-2228-01	9	789932	28513818	17548	0.000000
TCGA-DQ-7596-01A-11D-2228-01	9	28527186	28543418	6	-0.827896
TCGA-DQ-7596-01A-11D-2228-01	9	28543775	140938752	50493	0.000000
TCGA-DQ-7596-01A-11D-2228-01	10	415240	85500051	49706	0.000000
TCGA-DQ-7596-01A-11D-2228-01	10	85505582	89702641	2625	-0.446557
TCGA-DQ-7596-01A-11D-2228-01	10	89706624	89884031	197	-0.885352
TCGA-DQ-7596-01A-11D-2228-01	10	89884407	92910731	2031	-0.446557
TCGA-DQ-7596-01A-11D-2228-01	10	92911331	135225087	26346	0.000000
TCGA-DQ-7596-01A-11D-2228-01	11	456120	3808225	1127	-0.322503
TCGA-DQ-7596-01A-11D-2228-01	11	3808344	3911216	70	-0.540809
TCGA-DQ-7596-01A-11D-2228-01	11	3912141	4559613	396	-0.322503
TCGA-DQ-7596-01A-11D-2228-01	11	4559643	134140152	75681	0.000000
TCGA-DQ-7596-01A-11D-2228-01	12	889902	133161346	73975	0.000000
TCGA-DQ-7596-01A-11D-2228-01	13	19450806	114987458	56669	0.000000
TCGA-DQ-7596-01A-11D-2228-01	14	20501368	77394286	31891	0.000000
TCGA-DQ-7596-01A-11D-2228-01	14	77399229	105988038	17576	-0.465150
TCGA-DQ-7596-01A-11D-2228-01	15	23687685	101884307	44548	0.000000
TCGA-DQ-7596-01A-11D-2228-01	16	653459	89379936	40811	0.000000
TCGA-DQ-7596-01A-11D-2228-01	17	987221	80917016	36997	0.000000
TCGA-DQ-7596-01A-11D-2228-01	18	329586	77107934	42680	0.000000
TCGA-DQ-7596-01A-11D-2228-01	19	284018	58878226	23957	0.000000
TCGA-DQ-7596-01A-11D-2228-01	20	455764	62219837	37299	0.000000
TCGA-DQ-7596-01A-11D-2228-01	21	15347621	47678774	20591	0.000000
TCGA-DQ-7596-01A-11D-2228-01	22	17423930	49331012	16937	0.000000
TCGA-DQ-7596-01A-11D-2228-01	X	3157107	154905589	63813	0.000000
TCGA-F7-7848-01A-11D-2128-01	1	3218610	118288903	66553	0.000000
TCGA-F7-7848-01A-11D-2128-01	1	118293093	120521760	1273	-0.534493
TCGA-F7-7848-01A-11D-2128-01	1	120522601	247813706	61371	0.000000
TCGA-F7-7848-01A-11D-2128-01	2	484222	242476062	131348	0.000000
TCGA-F7-7848-01A-11D-2128-01	3	2212571	197538677	106421	0.000000
TCGA-F7-7848-01A-11D-2128-01	4	1053934	68746883	37527	0.000000
TCGA-F7-7848-01A-11D-2128-01	4	68747036	70324818	207	0.366902
TCGA-F7-7848-01A-11D-2128-01	4	70325428	188762240	65048	0.000000
TCGA-F7-7848-01A-11D-2128-01	5	914233	45378456	25949	0.000000
TCGA-F7-7848-01A-11D-2128-01	5	50124856	53824374	2238	-0.526344
TCGA-F7-7848-01A-11D-2128-01	5	53824524	180360469	72361	0.000000
TCGA-F7-7848-01A-11D-2128-01	6	1014281	29359112	18576	0.000000
TCGA-F7-7848-01A-11D-2128-01	6	29364428	29383419	17	-0.504944
TCGA-F7-7848-01A-11D-2128-01	6	29391936	170903919	77939	0.000000
TCGA-F7-7848-01A-11D-2128-01	7	705284	38441842	21781	0.000000
TCGA-F7-7848-01A-11D-2128-01	7	38447142	40346396	1209	0.561023
TCGA-F7-7848-01A-11D-2128-01	7	40350887	53604871	8457	0.000000
TCGA-F7-7848-01A-11D-2128-01	7	53607405	55766447	1552	0.439709
TCGA-F7-7848-01A-11D-2128-01	7	55766637	158385118	48356	0.000000
TCGA-F7-7848-01A-11D-2128-01	8	617667	145232496	81576	0.000000
TCGA-F7-7848-01A-11D-2128-01	9	789932	20799776	12716	0.000000
